id,title,company,description,required_skills,nice_to_have_skills,location,mode,duration,stipend,eligibility,openings,apply_link,is_active,category,domain,application_count,view_count,posted_by,created_at,updated_at
616500fa-0bb7-49c4-882f-da706db5e1d3,Software Engineering Intern,Amazon Logistics,"Work on developing, testing, and maintaining full-stack web applications and services. This internship program is hosted by Amazon Logistics via their career portal.","[""JavaScript"",""React"",""Node.js"",""TypeScript"",""Python"",""SQL"",""Git""]",[],Hybrid,onsite,3 months,Paid,,1,https://amazon.jobs,true,Tech,[],0,0,,2026-06-25 06:45:39.539037+00,2026-06-25 06:45:39.539037+00
617a93b4-7bc3-439d-b8a5-1f51a0244b42,Cybersecurity Analyst Intern,Fujitsu,"Assist in monitoring, detecting, and responding to security incidents and vulnerabilities. This internship program is hosted by Fujitsu via their career portal.","[""Networking"",""Cybersecurity"",""Linux"",""Python"",""Docker"",""Cryptography""]",[],Hybrid,onsite,3 months,Paid,,1,https://fujitsu.com/global/about/careers,true,Security,[],0,0,,2026-06-25 06:45:38.148512+00,2026-06-25 06:45:38.148512+00
62cc065e-a5cc-49b8-b0a2-0ca2b2d81eca,Software Engineering Intern,Hims & Hers,"Work on developing, testing, and maintaining full-stack web applications and services. This internship program is hosted by Hims & Hers via their career portal.","[""JavaScript"",""React"",""Node.js"",""TypeScript"",""Python"",""SQL"",""Git""]",[],Hybrid,onsite,6 months,Paid,,1,https://hims.com/careers,true,Tech,[],0,0,,2026-06-25 06:45:38.622467+00,2026-06-25 06:45:38.622467+00
63ab2f2d-f45c-4135-bfee-05c2ac573cd8,Data Analyst Intern,AbbVie,Analyze complex datasets to generate actionable insights and reports for business stakeholders. This internship program is hosted by AbbVie via their career portal.,"[""Python"",""SQL"",""Excel"",""Data Analysis"",""Tableau"",""Power BI""]",[],Hybrid,onsite,3 months,Paid,,1,https://abbvie.com/careers,true,Data,[],0,0,,2026-06-25 06:45:38.622467+00,2026-06-25 06:45:38.622467+00
63f1dca3-9024-4e8c-a54c-23bdf39dd641,Backend Engineer Intern,SunPower,"Design and implement scalable backend APIs, database schemas, and microservices. This internship program is hosted by SunPower via their career portal.","[""Node.js"",""Express"",""PostgreSQL"",""MongoDB"",""Python"",""Docker"",""REST APIs"",""Git""]",[],Hybrid,onsite,6 months,Paid,,1,https://sunpower.com/careers,true,Tech,[],0,0,,2026-06-25 06:45:39.146309+00,2026-06-25 06:45:39.146309+00
64a2c989-03ec-4245-971f-3de7b658df3d,Machine Learning Intern,Goodyear,"Build, train, and evaluate machine learning models for predictive analytics. This internship program is hosted by Goodyear via their career portal.","[""Python"",""PyTorch"",""TensorFlow"",""Scikit-Learn"",""Machine Learning"",""Data Analysis""]",[],Hybrid,onsite,6 months,Paid,,1,https://goodyear.com/careers,true,Tech,[],0,0,,2026-06-25 06:45:39.146309+00,2026-06-25 06:45:39.146309+00
65074f1f-0867-47f4-a5be-a646d2a2cb4e,Backend Engineer Intern,Twilio,"Design and implement scalable backend APIs, database schemas, and microservices. This internship program is hosted by Twilio via their career portal.","[""Node.js"",""Express"",""PostgreSQL"",""MongoDB"",""Python"",""Docker"",""REST APIs"",""Git""]",[],Hybrid,onsite,3 months,Paid,,1,https://twilio.com/company/careers,true,Tech,[],0,0,,2026-06-25 06:45:36.580703+00,2026-06-25 06:45:36.580703+00
6510550a-fad3-45d8-9a1b-f49e5b9983e5,Backend Engineer Intern,General Motors,"Design and implement scalable backend APIs, database schemas, and microservices. This internship program is hosted by General Motors via their career portal.","[""Node.js"",""Express"",""PostgreSQL"",""MongoDB"",""Python"",""Docker"",""REST APIs"",""Git""]",[],Remote,onsite,3 months,Paid,,1,https://search-careers.gm.com,true,Tech,[],0,0,,2026-06-25 06:45:38.622467+00,2026-06-25 06:45:38.622467+00
65daae36-1ff2-4365-b3bf-6f7bec01f891,Backend Engineer Intern,Unity,"Design and implement scalable backend APIs, database schemas, and microservices. This internship program is hosted by Unity via their career portal.","[""Node.js"",""Express"",""PostgreSQL"",""MongoDB"",""Python"",""Docker"",""REST APIs"",""Git""]",[],On-site,onsite,3 months,Paid,,1,https://unity.com/careers,true,Tech,[],0,0,,2026-06-25 06:45:36.580703+00,2026-06-25 06:45:36.580703+00
65f1fd8d-ad9c-43b0-88cf-1ad093a80154,Software Engineering Intern,Infosys,"Work on developing, testing, and maintaining full-stack web applications and services. This internship program is hosted by Infosys via their career portal.","[""JavaScript"",""React"",""Node.js"",""TypeScript"",""Python"",""SQL"",""Git""]",[],On-site,onsite,3 months,Paid,,1,https://infosys.com/careers,true,Tech,[],0,0,,2026-06-25 06:45:38.148512+00,2026-06-25 06:45:38.148512+00
